cmp_segid,cmp_name,cmp_from,cmp_to,direction,length,cls_hcm85,year,period,auto_speed,los_hcm85,transit_speed,transit_sd,transit_cv,atspd_ratio
215,Townsend,2nd,7th,W,0.859940109574,3,2007,AM,17.9038849319,C,,,,
128,Guerrero/San Jose,29th,Cesar Chavez,N,0.285708016388,3,1995,PM,7.9,E,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,2013,PM,49.6,C,,,,
62,Castro/Divisadero,Geary,Pine,N,0.265206469451,3,2017,PM,9.4,D,5.2,1.49895568,28.82607076923076923100,1.8076923076923077
4,3rd St,Jamestown,Evans,N,1.62369965920,3,1993,AM,25.4,B,,,,
200,Potrero,Cesar Chavez,21st,N,0.605891596600,3,1993,AM,25.2,A,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2007,PM,17.5632391676,D,,,,
79,Doyle/Lombard/Richardson,Lyon/Francisco,Van Ness,E,1.29004337304,3,2007,AM,21.21,B,,,,
133,Harrison,4th,8th,W,0.686806802129,3,2013,AM,17.9,C,9.2,1.2,13.04347826086956521700,1.9456521739130435
116,Geneva,Ocean,Cayuga,E,0.558812922082,3,2001,AM,20.4,B,,,,
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2019,AM,8.730931811907611,E,6.350725279199034,1.5812838290141655,24.89926361943970178900,1.3747928666517241
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,1991,PM,11.3,D,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2015,AM,16.7,C,,,,
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,2019,PM,13.274766849762473,C,6.101519704045052,0.8608418441445728,14.10864646677893564700,2.1756492634059444
110,Geary,25th Ave,Arguello,E,1.41841474441,3,2004,AM,10.3,D,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,2011,AM,51.7575884252,C,,,,
241,US-101,Market,I-80,S,1.16608829092,Fwy,2006,AM,12.0,F,,,,
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,1993,PM,18.1,C,,,,
101,Franklin,Pine,Lombard,N,0.830624686731,3,2009,AM,20.4569448813,B,,,,
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2004,AM,10.8,D,,,,
90,Embarcadero,North Point,Townsend,S,2.16491593596,3,2001,PM,6.4,F,,,,
82,Doyle/Lombard/Richardson,SF Cemetery,County Line,W,1.14718637200,1,2006,PM,24.2,C,,,,
129,Guerrero/San Jose,Cesar Chavez,29th,S,0.284216818075,3,2017,AM,14.6,C,,,,
125,Gough,Geary,Golden Gate,S,0.330297793857,3,1993,PM,17.1,C,,,,
166,Masonic,Geary,Page,S,0.787685338768,3,1991,AM,10.0,D,,,,
203,Potrero,21st,Cesar Chavez,S,0.601499781690,3,1991,PM,4.8,F,,,,
218,Turk,Hyde,Gough,W,0.456299639356,3,2007,PM,10.6153992716,D,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2015,AM,48.7,A,,,,
211,Sutter,Market,Mason,W,0.564249764960,3,1993,AM,11.6,D,,,,
243,US-101,Cortland,Monster Park Exit,S,2.29826827120,Fwy,1995,PM,30.8,E,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2009,AM,20.3375995325,B,,,,
8,3rd St,Evans,Jamestown,S,1.62369966050,3,2009,AM,23.2272711564,B,,,,
110,Geary,25th Ave,Arguello,E,1.41841474441,3,1993,AM,21.6,B,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2007,AM,13.6709512565,C,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2015,PM,21.1,B,,,,
93,Fell,Gough,Market,E,0.292938474432,3,2017,AM,8.1,E,,,,
195,O'Farrell,Mason,Market,E,0.283457090901,3,2007,AM,9.06292636867,D,,,,
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2019,AM,12.122734727044394,D,10.431638048681897,1.903838691003633,18.25062068026981609800,1.1621122848080583
62,Castro/Divisadero,Geary,Pine,N,0.265206469451,3,2007,AM,6.12405346699,F,6.0,,,1.02067557783166666667
171,Mission/Otis,9th,3rd,N,0.979367599471,3,2009,AM,17.1411199635,C,8.73167758027,,,1.9630958433728567
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2013,AM,23.6,B,14.0,2.3,16.42857142857142857100,1.6857142857142857
218,Turk,Hyde,Gough,W,0.456299639356,3,2013,PM,14.6,C,8.0,1.5,18.75000000000000000000,1.8250000000000000
106,Fulton,Masonic,Arguello,W,0.659455079392,3,2017,AM,15.2,C,9.5,0.791770538,8.33442671578947368400,1.6000000000000000
59,Bush,Gough,Market,E,1.45497411971,3,2011,AM,13.8374848603,C,5.73,1.96,34.20593368237347294900,2.4149188237870855
112,Geary,Kearny,Gough,W,1.17639703583,3,2009,PM,10.1309298399,D,7.06426866843,,,1.4341087967357208
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2011,PM,14.381671805,C,7.81,2.77,35.46734955185659411000,1.8414432528809219
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2011,PM,18.8958742476,C,11.12,3.14,28.23741007194244604300,1.6992692668705036
36,Bay,Embarcadero,Van Ness,W,1.07470567787,3,2017,PM,14.4,C,,,,
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2017,AM,11.5,D,7.7,0.80571787,10.46386844155844155800,1.4935064935064935
10,4th St/Stockton,Harrison,Channel,S,0.596754541754,3,2007,PM,14.0516331622,C,,,,
196,Pine,Market,Kearny,W,0.382655359247,3,2009,AM,8.77828805632,E,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2017,AM,24.0,B,,,,
98,Folsom,4th,1st,E,0.515704432606,3,2007,AM,17.0090157777,C,,,,
156,Market/Portola,Van Ness,Drumm,E,1.77159678410,3,2011,AM,11.6292855112,D,7.56,1.93,25.52910052910052910100,1.5382652792592593
102,Fremont,Harrison,Market,N,0.481453823054,3,2017,PM,7.8,E,,,,
72,Clay,Kearny,Davis,E,0.378528736482,3,2006,AM,10.8,D,,,,
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,2013,PM,37.8,E,,,,
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2013,PM,9.7,F,,,,
28,19th Ave/Park Presidio,Lake,Lincoln,S,1.84601372457,3,2013,AM,26.4,A,14.5,1.5,10.34482758620689655200,1.8206896551724138
185,Oak,Divisadero,Fillmore,E,0.366017476977,3,2009,PM,25.3045006014,A,,,,
199,Pine,Franklin,Presidio,W,1.26586349565,3,2006,PM,20.3,B,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2001,PM,14.0,C,,,,
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,2004,PM,9.8,D,,,,
237,I-80,Treasure Island,Fremont Exit,W,2.71014073660,Fwy,2006,AM,36.8,E,,,,
73,Columbus,Montgomery,Greenwich,N,0.670645592975,3,2011,PM,12.6874213809,D,5.8,1.88,32.41379310344827586200,2.1874864449827586
157,Market/Portola,Drumm,Van Ness,W,1.77159669853,3,2011,AM,15.6891149066,C,6.71,1.97,29.35916542473919523100,2.3381691366020864
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,2007,PM,54.7721581559,C,,,,
119,Geneva,Santos,Paris,W,1.18847158845,3,2017,PM,17.5,C,10.8,2.761500019,25.56944462037037037000,1.6203703703703704
241,US-101,Market,I-80,S,1.16608829092,Fwy,2013,AM,26.1,F,,,,
96,Folsom,13th,8th,E,0.487048927493,3,2011,PM,14.608981434,C,,,,
196,Pine,Market,Kearny,W,0.382655359247,3,1997,AM,8.1,E,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,1993,AM,53.6,D,,,,
15,7th St,Brannan,Market,N,0.722734761560,3,1991,PM,8.9,E,,,,
218,Turk,Hyde,Gough,W,0.456299639356,3,2001,AM,10.1,D,,,,
5,3rd St,Evans,Terry Francois,N,2.35998926098,3,2019,AM,13.56261839462964,C,7.216950996753262,1.0533337322018326,14.59527344270042694000,1.8792726181362664
98,Folsom,4th,1st,E,0.515704432606,3,2013,PM,14.8,C,,,,
157,Market/Portola,Drumm,Van Ness,W,1.77159669853,3,2007,PM,11.51036742,D,5.4,,,2.1315495222222222
195,O'Farrell,Mason,Market,E,0.283457090901,3,1993,PM,7.9,E,,,,
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,1999,PM,10.7,D,,,,
210,Sutter,Divisadero,Gough,E,0.822182703122,3,2006,PM,15.8,C,11.4,,,1.3859649122807018
154,Market/Portola,Castro,Guerrero,E,0.793811305289,3,2013,PM,13.9,C,7.2,0.8,11.11111111111111111100,1.9305555555555556
205,Skyline,Sloat,County Line,S,1.94421775284,3,2013,AM,41.0,A,,,,
174,Mission/Otis,3rd,9th,S,0.979368189260,3,2015,PM,11.1,D,7.0,0.8,11.42857142857142857100,1.5857142857142857
183,North Point,Columbus,Van Ness,W,0.383452476840,3,2009,AM,16.2084952712,C,9.78301095835,,,1.6568002775633935
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,2019,PM,43.537164553107274,D,,,,
94,Fell,Gough,Laguna,W,0.181758774817,3,2017,PM,10.1,D,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2001,AM,38.7,A,,,,
202,Potrero,Division,21st,S,0.795213636929,3,2011,PM,22.6303917222,B,9.57,2.7,28.21316614420062695900,2.3647222280250784
158,Market/Portola,Van Ness,Guerrero,W,0.431522395133,3,2001,PM,24.8,B,,,,
238,I-80,Fremont Exit,US-101,W,1.70499663737,Fwy,1995,AM,37.9,E,,,,
1,1st St,Market,Harrison,S,0.481558021952,3,2001,AM,12.5,D,,,,
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2007,PM,15.2472578056,C,,,,
191,Ocean,Miramar,19th Ave,W,1.10970844133,3,2017,AM,11.2,D,,,,
234,US-101,County Line,Cortland,N,2.31092245625,Fwy,2006,PM,55.2,D,,,,
71,Cesar Chavez,Bryant,Guerrero,W,0.754605993692,3,2011,AM,14.7958350097,C,7.81,2.12,27.14468629961587708100,1.8944731126376440
240,I-280,Weldon,Junipero Serra,S,4.07165382419,Fwy,2015,PM,48.4,D,,,,
234,US-101,County Line,Cortland,N,2.31092245625,Fwy,2007,AM,58.9830894054,F,,,,
100,Franklin,Market,Pine,N,1.06130230475,3,1991,AM,8.5,E,,,,
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,2015,PM,19.8,B,11.1,1.1,9.90990990990990991000,1.7837837837837838
126,Gough,Golden Gate,Market,S,0.541309002365,3,2009,AM,15.7415490326,C,,,,
159,Market/Portola,Guerrero,Castro,W,0.793811305289,3,2001,PM,13.2,C,,,,
18,10th St,Market,Brannan,S,0.726749459703,3,2001,AM,16.3,C,,,,
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2013,PM,14.0,C,,,,
88,Duboce/Division,Mission,Market,W,0.348636697167,3,2019,PM,7.024890898310111,E,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2009,AM,29.7108263139,A,,,,
65,Castro/Divisadero,14th,Market,S,0.322082953500,3,2011,PM,11.6151775513,D,7.97,2.24,28.10539523212045169400,1.4573623025470514
245,I-80,Fremont Exit,Treasure Island,E,2.69955015435,Fwy,1995,AM,39.9,E,,,,
127,Guerrero/San Jose,Monterey,29th,N,1.16980568480,1,2017,PM,15.1,E,,,,
31,Alemany,Junipero Serra,Lyell,E,2.94945429357,3,2007,PM,18.5731261002,C,,,,
119,Geneva,Santos,Paris,W,1.18847158845,3,2013,PM,20.4,B,10.3,0.8,7.76699029126213592200,1.9805825242718447
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2006,AM,18.9,C,8.7,,,2.1724137931034483
14,6th St,Market,Brannan,S,0.722780496169,3,2004,PM,4.4,F,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2019,PM,8.623265091863518,E,,,,
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,2013,PM,20.2,B,11.3,1.0,8.84955752212389380500,1.7876106194690265
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2013,AM,17.5,C,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2017,PM,24.7,C,,,,
72,Clay,Kearny,Davis,E,0.378528736482,3,2019,PM,8.343410204003018,E,6.601033680109303,1.1911038876030966,18.04420254955241714900,1.2639551028415392
25,19th Ave/Park Presidio,Lincoln,Lake,N,1.84601264148,3,2017,PM,19.3,B,11.6,1.765102897,15.21640428448275862100,1.6637931034482759
53,Broadway,Larkin,Gough,W,0.363564254544,3,1993,AM,10.6,D,,,,
150,Main,Mission,Market,N,0.121791230451,3,1993,AM,9.9,D,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2009,PM,15.6546453764,C,,,,
38,Bayshore,Industrial,Cesar Chavez,N,0.829650030423,3,2007,PM,22.1306923341,B,,,,
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,2013,AM,16.2,C,10.1,1.8,17.82178217821782178200,1.6039603960396040
229,Washington,Drumm,Kearny,W,0.443557749998,3,2009,PM,11.3215429529,D,,,,
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,2013,AM,12.1,D,5.4,0.4,7.40740740740740740700,2.2407407407407407
112,Geary,Kearny,Gough,W,1.17639703583,3,1995,PM,14.4,C,,,,
104,Fulton,10th Ave,Arguello,E,0.533347149871,3,2013,PM,18.6,C,4.5,2.8,62.22222222222222222200,4.1333333333333333
154,Market/Portola,Castro,Guerrero,E,0.793811305289,3,1999,PM,9.2,,,,,
103,Fulton,Park Presidio,10th Ave,E,0.204862455561,3,2009,PM,25.7,A,11.22,,,2.2905525846702317
189,Ocean,Miramar,Howth,E,0.484469999936,3,2009,PM,14.8288295289,C,,,,
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,1991,AM,8.3,E,,,,
225,Van Ness/S VanNess,Lombard,Washington,S,0.576466382615,3,2013,AM,12.2,D,7.0,0.6,8.57142857142857142900,1.7428571428571429
26,19th Ave/Park Presidio,Lake,US-101,N,1.18461024485,1,2019,PM,40.50883151696711,A,,,,
212,Sutter,Mason,Gough,W,0.820507468686,3,2017,PM,10.8,D,6.9,0.41464214,6.00930637681159420300,1.5652173913043478
144,King,4th,2nd,E,0.344637634925,3,2013,PM,13.9,C,,,,
165,Masonic,Presidio,Geary,S,0.292435985410,3,2007,AM,18.28060658,C,,,,
176,Mission/Otis,14th,Cesar Chavez,S,1.39150936015,3,1993,PM,14.9,C,,,,
122,Golden Gate,Masonic,Franklin,E,1.37296134315,3,2006,PM,25.9,A,,,,
176,Mission/Otis,14th,Cesar Chavez,S,1.39150936015,3,2013,AM,14.1,C,8.6,0.9,10.46511627906976744200,1.6395348837209302
6,3rd St,Terry Francois,Market,N,1.04889791085,3,2006,AM,8.1,E,,,,
111,Geary,Arguello,Gough,E,1.91390459887,3,1991,PM,11.3,D,,,,
197,Pine,Kearny,Leavenworth,W,0.628422823943,3,2009,PM,16.7693603011,C,,,,
205,Skyline,Sloat,County Line,S,1.94421775284,3,2013,PM,38.5,A,,,,
199,Pine,Franklin,Presidio,W,1.26586349565,3,2019,AM,19.27746251723896,B,,,,
31,Alemany,Junipero Serra,Lyell,E,2.94945429357,3,2013,PM,24.3,B,,,,
85,Duboce/Division,Market,Mission,E,0.348379445760,3,1993,AM,7.7,E,,,,
207,Sloat,Junipero Serra,Skyline,W,1.37870968010,1,2009,PM,26.8516244008,C,14.2171567229,,,1.8886775270296686
238,I-80,Fremont Exit,US-101,W,1.70499663737,Fwy,1997,AM,32.7,E,,,,
123,Golden Gate,Franklin,Market,E,0.654019427686,3,2015,PM,3.52941176471,F,,,,
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2004,PM,10.6,D,,,,
14,6th St,Market,Brannan,S,0.722780496169,3,2009,PM,12.3091272777,D,,,,
231,West Portal,Ulloa,Sloat,S,0.535165055910,3,1993,PM,18.2,C,,,,
120,Geneva,Paris,Cayuga,W,0.328791999333,3,2019,AM,8.968953159383842,E,5.251642903530822,1.4619928624111012,27.83877139529353252600,1.7078375899004427
87,Duboce/Division,Potrero,Mission,W,0.662127318457,3,2019,PM,7.5,E,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,1993,PM,22.1,C,,,,
33,Alemany,Bay Shore,Lyell,W,1.56629050264,3,2015,PM,27.6,A,,,,
226,Van Ness/S VanNess,Washington,Golden Gate,S,0.839659491227,3,2009,PM,12.1583197962,D,6.00034400382,,,2.0262704585703164
169,Mission/Otis,Cesar Chavez,14th,N,1.39150936015,3,2011,AM,15.6883616509,C,8.13,1.89,23.24723247232472324700,1.9296877799384994
241,US-101,Market,I-80,S,1.16608829092,Fwy,1991,AM,13.5,F,,,,
160,Market/Portola,Castro,Burnett,W,1.62544141161,3,1999,PM,24.7,B,,,,
123,Golden Gate,Franklin,Market,E,0.654019427686,3,1991,PM,12.2,D,,,,
222,Van Ness/S VanNess,13th,Golden Gate,N,0.807720551166,3,2004,AM,7.3,E,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2009,AM,10.8904479151,D,,,,
179,Montgomery,Broadway,Bush,S,0.506858032647,3,1991,AM,6.2,F,,,,
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,1995,PM,21.7,D,,,,
30,19th Ave/Park Presidio,Sloat,Junipero Serra,S,1.24888872158,3,2017,PM,16.6,C,9.1,0.974058956,10.70394457142857142900,1.8241758241758242
61,Castro/Divisadero,14th,Geary,N,1.13408167104,3,2001,PM,11.1,D,,,,
130,Guerrero/San Jose,29th,Monterey,S,1.16595263224,1,2017,AM,24.7,C,,,,
104,Fulton,10th Ave,Arguello,E,0.533347149871,3,2011,PM,14.9833333979,C,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2015,PM,22.6,C,11.2,10.8,96.42857142857142857100,2.0178571428571429
99,Folsom,1st,Embarcadero,E,0.344679701988,3,2019,AM,6.206049800796813,F,,,,
217,Turk,Market,Hyde,W,0.375659761448,3,1993,PM,14.9,C,,,,
125,Gough,Geary,Golden Gate,S,0.330297793857,3,2009,PM,18.2928733261,C,,,,
3,2nd St,Market,Brannan,S,0.721663762241,3,2011,AM,20.7845255581,B,7.69,1.85,24.05721716514954486300,2.7027991623016905
99,Folsom,1st,Embarcadero,E,0.344679701988,3,2009,AM,13.1611341067,C,7.75186646631,,,1.6978019634237700
68,Cesar Chavez,Kansas,3rd,E,0.795213243079,3,2006,PM,19.5,B,,,,
129,Guerrero/San Jose,Cesar Chavez,29th,S,0.284216818075,3,2013,AM,20.7,B,,,,
227,Van Ness/S VanNess,Golden Gate,13th,S,0.795408476848,3,1993,AM,17.3,C,,,,
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,1993,PM,19.1,D,,,,
164,Masonic,Geary,Bush/Euclid,N,0.200551608548,3,2017,PM,16.8,C,,,,
213,Sutter,Gough,Divisadero,W,0.822182703122,3,2017,PM,11.2,D,7.9,0.726190706,9.19228741772151898700,1.4177215189873418
175,Mission/Otis,9th,14th,S,0.682812825019,3,2001,AM,8.7,E,,,,
202,Potrero,Division,21st,S,0.795213636929,3,2009,PM,25.2294777758,A,9.95608231633,,,2.5340768561564146
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,2015,AM,57.9,B,,,,
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2015,AM,10.1,D,6.8,0.9,13.23529411764705882400,1.4852941176470588
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2006,AM,13.8,C,,,,
92,Evans,3rd,Cesar Chavez,N,0.725419720476,3,2009,PM,20.1399296086,B,14.8063358938,,,1.3602237415830467
112,Geary,Kearny,Gough,W,1.17639703583,3,2001,AM,15.2,C,,,,
80,Doyle/Lombard/Richardson,Van Ness,Lyon/Francisco,W,1.29004337304,3,2001,AM,16.9,C,,,,
237,I-80,Treasure Island,Fremont Exit,W,2.71014073660,Fwy,2001,AM,28.8,F,,,,
35,Bay,Van Ness,Embarcadero,E,1.07470383140,3,2017,AM,13.8,C,,,,
100,Franklin,Market,Pine,N,1.06130230475,3,2001,AM,11.5,D,,,,
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2006,PM,11.4,D,6.8,,,1.6764705882352941
240,I-280,Weldon,Junipero Serra,S,4.07165382419,Fwy,2017,PM,45.4,D,,,,
86,Duboce/Division,Mission,Potrero,E,0.662291590226,3,2009,AM,13.8,C,,,,
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,2006,AM,11.5,D,5.7,,,2.0175438596491228
197,Pine,Kearny,Leavenworth,W,0.628422823943,3,2007,PM,13.6008294893,C,,,,
235,US-101,Cortland,I-80,N,1.90212110186,Fwy,2004,PM,17.8,F,,,,
234,US-101,County Line,Cortland,N,2.31092245625,Fwy,1991,PM,20.6,B,,,,
23,19th Ave/Park Presidio,Junipero Serra,Sloat,N,1.24888872158,3,2009,PM,13.460035695,C,10.415097888,,,1.2923580594003151
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,1993,AM,31.7,A,,,,
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2013,AM,18.3,C,9.5,0.8,8.42105263157894736800,1.9263157894736842
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2009,PM,7.03450746953,F,,,,
96,Folsom,13th,8th,E,0.487048927493,3,2006,AM,10.2,D,,,,
123,Golden Gate,Franklin,Market,E,0.654019427686,3,2019,AM,7.5892405978607185,E,5.549163487832469,1.1759760281433171,21.19195137648862487500,1.3676368725667360
103,Fulton,Park Presidio,10th Ave,E,0.204862455561,3,1993,AM,16.7,C,,,,
156,Market/Portola,Van Ness,Drumm,E,1.77159678410,3,2007,AM,11.9893969804,D,6.8,,,1.7631466147647059
235,US-101,Cortland,I-80,N,1.90212110186,Fwy,2013,AM,29.6,F,,,,
125,Gough,Geary,Golden Gate,S,0.330297793857,3,2001,PM,15.8,C,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2009,PM,13.0336958235,C,6.77209353225,,,1.9246184007103648
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2004,AM,8.8,F,,,,
178,Mission/Otis,Ocean,Sickles,S,1.44753252430,3,2017,PM,14.4,C,8.8,1.751386006,19.90211370454545454500,1.6363636363636364
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2017,AM,20.3,D,11.5,2.009207,17.47136521739130434800,1.7652173913043478
86,Duboce/Division,Mission,Potrero,E,0.662291590226,3,2015,AM,13.7341040462,C,,,,
174,Mission/Otis,3rd,9th,S,0.979368189260,3,1999,AM,16.2,C,,,,
241,US-101,Market,I-80,S,1.16608829092,Fwy,2019,AM,24.261972521486502,F,,,,
144,King,4th,2nd,E,0.344637634925,3,2013,AM,14.9,C,,,,
154,Market/Portola,Castro,Guerrero,E,0.793811305289,3,1993,AM,20.0,B,,,,
95,Fell,Laguna,Stanyan,W,1.56263550676,3,2001,AM,24.5,B,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2009,PM,36.0981634958,A,,,,
192,Octavia,Market,Fell,N,0.272347316254,3,2006,AM,8.7,E,,,,
79,Doyle/Lombard/Richardson,Lyon/Francisco,Van Ness,E,1.29004337304,3,2011,PM,15.3031592049,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2015,AM,14.0,C,,,,
62,Castro/Divisadero,Geary,Pine,N,0.265206469451,3,2019,PM,9.43002538171723,D,5.299424797180267,1.493473266625374,28.18179941755236338400,1.7794431929168586
229,Washington,Drumm,Kearny,W,0.443557749998,3,2019,AM,10.173529242578482,D,,,,
14,6th St,Market,Brannan,S,0.722780496169,3,2006,PM,12.9,D,,,,
229,Washington,Drumm,Kearny,W,0.443557749998,3,2015,AM,11.7551020408,D,,,,
218,Turk,Hyde,Gough,W,0.456299639356,3,1991,PM,8.7,E,,,,
2,2nd St,Brannan,Market,N,0.721663762149,3,2011,AM,13.902576875,C,7.25,2.04,28.13793103448275862100,1.9175968103448276
70,Cesar Chavez,Kansas,Bryant,W,0.377772402655,3,2011,PM,23.3790188423,B,8.66,2.73,31.52424942263279445700,2.6996557554618938
130,Guerrero/San Jose,29th,Monterey,S,1.16595263224,1,2019,PM,15.967640265712824,E,18.173378076122297,2.2689729513860333,12.48514691039856590200,0.87862807887612508953
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2011,AM,15.7917706433,C,6.3,1.88,29.84126984126984127000,2.5066302608412698
103,Fulton,Park Presidio,10th Ave,E,0.204862455561,3,2001,AM,15.2,C,,,,
104,Fulton,10th Ave,Arguello,E,0.533347149871,3,2015,PM,17.4,C,9.9,1.6,16.16161616161616161600,1.7575757575757576
123,Golden Gate,Franklin,Market,E,0.654019427686,3,2017,AM,10.2,D,6.2,1.009863635,16.28812314516129032300,1.6451612903225806
156,Market/Portola,Van Ness,Drumm,E,1.77159678410,3,2009,AM,12.4628577953,D,8.60843690013,,,1.4477492185732107
236,US-101,I-80,Market,N,1.26905790716,Fwy,1991,PM,12.2,F,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2013,AM,16.4,C,,,,
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2001,PM,20.1,B,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1999,AM,10.0,D,,,,
60,Castro/Divisadero,Market,14th,N,0.322082953500,3,1993,AM,17.5,C,,,,
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2017,AM,13.2,C,,,,
98,Folsom,4th,1st,E,0.515704432606,3,2006,PM,18.3,C,,,,
240,I-280,Weldon,Junipero Serra,S,4.07165382419,Fwy,1993,PM,56.6,B,,,,
84,Drumm,Washington,Market,S,0.216551603299,3,2017,PM,7.6,E,,,,
6,3rd St,Terry Francois,Market,N,1.04889791085,3,2001,PM,11.6,D,,,,
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,1995,PM,13.0,C,,,,
178,Mission/Otis,Ocean,Sickles,S,1.44753252430,3,2007,PM,16.5995067476,C,9.3,,,1.7848931986666667
240,I-280,Weldon,Junipero Serra,S,4.07165382419,Fwy,2011,PM,50.575782652,C,,,,
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2009,AM,22.0729172071,B,9.67979251993,,,2.2803089179497849
120,Geneva,Paris,Cayuga,W,0.328791999333,3,2006,PM,10.1,D,,,,
62,Castro/Divisadero,Geary,Pine,N,0.265206469451,3,2004,AM,8.4,E,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2011,PM,14.1699417935,C,6.09,1.45,23.80952380952380952400,2.3267556311165846
241,US-101,Market,I-80,S,1.16608829092,Fwy,2011,PM,13.0648919862,F,,,,
184,Oak,Stanyan,Divisadero,E,0.917342330159,3,2019,PM,19.589331377466518,B,,,,
11,5th St,Brannan,Market,N,0.722305536750,3,1993,AM,10.5,D,,,,
175,Mission/Otis,9th,14th,S,0.682812825019,3,1993,AM,12.8,D,,,,
62,Castro/Divisadero,Geary,Pine,N,0.265206469451,3,2013,AM,13.0,C,6.6,0.9,13.63636363636363636400,1.9696969696969697
231,West Portal,Ulloa,Sloat,S,0.535165055910,3,2015,PM,14.3468634686,C,5.8,0.8,13.79310344827586206900,2.4735971497586207
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,2017,AM,40.8,E,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2006,AM,18.3,C,,,,
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2019,PM,12.71,D,5.867122099479258,2.5043433887684983,42.68435778745381280600,2.1663091008670312
